UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	SMART	SM00060	FN3_2	369	450	2.5E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	SMART	SM00060	FN3_2	98	185	9.1E-6	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	MobiDBLite	mobidb-lite	consensus disorder prediction	225	257	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	SUPERFAMILY	SSF49265	Fibronectin type III	100	463	9.63E-20	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	CDD	cd00063	FN3	99	195	8.35689E-7	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	MobiDBLite	mobidb-lite	consensus disorder prediction	194	209	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	367	477	1.9E-15	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	95	197	4.5E-16	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	MobiDBLite	mobidb-lite	consensus disorder prediction	194	265	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	Pfam	PF21731	Target of Nesh-SH3 C-terminal domain	478	601	9.3E-49	T	18-03-2024	IPR049109	Target of Nesh-SH3/FNDC1, C-terminal domain	-	-
UniRef90_A0A8C4H1U2	f2ed326e15446306ce958cecd3d7cba6	604	PANTHER	PTHR23197	TARSH-RELATED FIBRONECTIN DOMAIN-CONTAINING	222	604	7.3E-264	T	18-03-2024	-	-	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	SMART	SM00060	FN3_2	451	531	3.4E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	SMART	SM00060	FN3_2	133	220	4.0E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	Pfam	PF21731	Target of Nesh-SH3 C-terminal domain	559	682	4.5E-46	T	18-03-2024	IPR049109	Target of Nesh-SH3/FNDC1, C-terminal domain	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	135	235	12.639354	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	MobiDBLite	mobidb-lite	consensus disorder prediction	244	281	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	CDD	cd00063	FN3	453	541	1.70166E-10	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	Pfam	PF00041	Fibronectin type III domain	453	533	0.0019	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	SUPERFAMILY	SSF49265	Fibronectin type III	134	228	5.81E-11	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	CDD	cd00063	FN3	135	226	4.59765E-7	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	130	230	1.4E-14	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	453	544	18.280201	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	SUPERFAMILY	SSF49265	Fibronectin type III	452	541	7.92E-15	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	MobiDBLite	mobidb-lite	consensus disorder prediction	297	362	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	PANTHER	PTHR23197	TARSH-RELATED FIBRONECTIN DOMAIN-CONTAINING	388	685	7.9E-255	T	18-03-2024	-	-	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	448	555	1.8E-13	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	MobiDBLite	mobidb-lite	consensus disorder prediction	282	296	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8D2ZIZ3	1b4e57c5a4701621020861baa5d57abb	685	MobiDBLite	mobidb-lite	consensus disorder prediction	233	377	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1171	1209	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1292	1308	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	982	1010	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	CDD	cd00063	FN3	1401	1492	3.34246E-11	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1354	1368	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	SUPERFAMILY	SSF49265	Fibronectin type III	116	213	4.92E-10	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	FunFam	G3DSA:2.60.40.10:FF:000288	target of Nesh-SH3 isoform X5	111	213	1.2E-68	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	432	449	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	SUPERFAMILY	SSF49265	Fibronectin type III	1400	1494	1.73E-17	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	Pfam	PF00041	Fibronectin type III domain	1402	1485	3.5E-6	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	116	214	11.203501	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	PANTHER	PTHR23197	TARSH-RELATED FIBRONECTIN DOMAIN-CONTAINING	1	1637	0.0	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	CDD	cd00063	FN3	116	195	4.52437E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1265	1285	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1484	1498	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	803	817	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	1402	1495	20.623323	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	409	583	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	748	1405	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	Pfam	PF21731	Target of Nesh-SH3 C-terminal domain	1511	1634	2.6E-48	T	18-03-2024	IPR049109	Target of Nesh-SH3/FNDC1, C-terminal domain	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	FunFam	G3DSA:2.60.40.10:FF:000292	Target of Nesh-SH3 isoform 1	1394	1498	3.0E-61	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1090	1119	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	1394	1498	8.8E-18	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	500	529	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	466	488	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	627	717	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1042	1066	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	111	213	9.6E-14	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1334	1352	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4LZK1	f02e8c085071f8ab6c0c8d71efef0c97	1637	MobiDBLite	mobidb-lite	consensus disorder prediction	1478	1506	-	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	321	378	22.709404	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	Pfam	PF07815	Abl-interactor HHR	91	163	1.2E-24	T	18-03-2024	IPR012849	Abl-interactor, homeo-domain homologous domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	MobiDBLite	mobidb-lite	consensus disorder prediction	159	183	-	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PANTHER	PTHR10460	ABL INTERACTOR FAMILY MEMBER	9	257	3.1E-59	T	18-03-2024	IPR028457	ABI family	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	SUPERFAMILY	SSF50044	SH3-domain	301	377	5.46E-20	T	18-03-2024	IPR036028	SH3-like domain superfamily	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	MobiDBLite	mobidb-lite	consensus disorder prediction	159	318	-	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	Pfam	PF14604	Variant SH3 domain	329	376	6.1E-8	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00452	SH3 domain signature	366	378	3.0E-5	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00452	SH3 domain signature	324	334	3.0E-5	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00452	SH3 domain signature	338	353	3.0E-5	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	SMART	SM00326	SH3_2	324	378	4.7E-13	T	18-03-2024	IPR001452	SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	MobiDBLite	mobidb-lite	consensus disorder prediction	221	317	-	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	MobiDBLite	mobidb-lite	consensus disorder prediction	200	216	-	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	CDD	cd11826	SH3_Abi	325	376	1.45077E-25	T	18-03-2024	IPR028455	ABI gene family member 3, SH3 domain	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	FunFam	G3DSA:2.30.30.40:FF:000170	ABI gene family member 3	310	378	2.0E-33	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	339	358	4.5E-6	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	297	314	4.5E-6	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	365	378	4.5E-6	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	Gene3D	G3DSA:6.10.140.1620	-	4	102	1.9E-36	T	18-03-2024	-	-	-	-
UniRef90_UPI00004499AE	1b3f7aa4a8c7f5a1390175fd6040d5ed	378	Gene3D	G3DSA:2.30.30.40	SH3 Domains	311	378	2.3E-18	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	CDD	cd00063	FN3	101	197	1.59453E-7	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	374	484	1.9E-15	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	Pfam	PF21731	Target of Nesh-SH3 C-terminal domain	485	608	9.5E-49	T	18-03-2024	IPR049109	Target of Nesh-SH3/FNDC1, C-terminal domain	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	MobiDBLite	mobidb-lite	consensus disorder prediction	232	264	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	SUPERFAMILY	SSF49265	Fibronectin type III	102	470	1.21E-19	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	MobiDBLite	mobidb-lite	consensus disorder prediction	204	270	-	T	18-03-2024	-	-	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	SMART	SM00060	FN3_2	376	457	2.5E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	SMART	SM00060	FN3_2	100	187	9.1E-6	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	Pfam	PF00041	Fibronectin type III domain	378	460	3.4E-4	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	102	200	12.718246	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	CDD	cd00063	FN3	378	467	4.50548E-12	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	379	470	18.29598	T	18-03-2024	IPR003961	Fibronectin type III	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	100	199	3.5E-15	T	18-03-2024	IPR013783	Immunoglobulin-like fold	-	-
UniRef90_A0A8C4H2D1	b90117d29c3e8542a9e8ae5f6e772907	611	PANTHER	PTHR23197	TARSH-RELATED FIBRONECTIN DOMAIN-CONTAINING	213	611	1.6E-261	T	18-03-2024	-	-	-	-
UniRef90_A0A5F8A8R9	448de4429dc41315ddd8b76fb2473839	1114	MobiDBLite	mobidb-lite	consensus disorder prediction	741	762	-	T	18-03-2024	-	-	-	-
UniRef90_A0A5F8A8R9	448de4429dc41315ddd8b76fb2473839	1114	SUPERFAMILY	SSF49265	Fibronectin type III	873	969	1.04E-17	T	18-03-2024	IPR036116	Fibronectin type III superfamily	-	-
UniRef90_A0A5F8A8R9	448de4429dc41315ddd8b76fb2473839	1114	PANTHER	PTHR23197	TARSH-RELATED FIBRONECTIN DOMAIN-CONTAINING	505	1114	0.0	T	18-03-2024	-	-	-	-
